,age,job,marital,education,balance,housing,duration,campaign,approval
3892,35.0,0,3,3,1555,2,26.0,2,1
3893,40.0,1,1,2,61,2,112.0,3,1
3894,38.0,4,2,3,0,2,213.0,2,1
3895,31.0,9,1,2,3706,2,129.0,1,1
3896,36.0,1,1,1,1177,1,330.0,1,2
3897,53.0,4,1,1,2096,1,104.0,1,1
3898,59.0,1,1,1,748,1,184.0,1,1
3899,29.0,4,2,3,3357,1,120.0,3,1
3900,30.0,0,2,2,3809,2,159.0,4,1
3901,52.0,0,1,2,395,2,391.0,3,1
3902,55.0,1,1,2,1011,2,112.0,2,1
3903,56.0,1,1,1,420,2,76.0,1,1
3904,32.0,0,1,2,76,2,189.0,2,1
3905,24.0,1,1,2,0,1,94.0,1,1
3906,51.0,1,1,1,844,2,184.0,3,1
3907,36.0,4,1,3,1318,2,100.0,2,1
3908,36.0,9,1,3,167,2,57.0,1,1
3909,42.0,4,1,3,2187,2,525.0,3,2
3910,49.0,0,1,2,14440,2,60.0,1,1
3911,48.0,4,1,2,2294,2,251.0,11,1
3912,36.0,4,1,2,80,2,251.0,3,1
3913,48.0,4,1,1,2537,1,219.0,6,1
3914,30.0,9,1,3,569,1,976.0,12,2
3915,27.0,4,2,3,0,1,46.0,1,1
3916,38.0,2,1,3,0,2,185.0,3,1
3917,36.0,9,2,2,12,1,587.0,2,2
3918,45.0,9,1,2,49,1,65.0,2,1
3919,44.0,3,1,3,460,1,491.0,1,1
3920,42.0,9,1,2,613,2,432.0,2,1
3921,37.0,2,1,3,7944,1,102.0,1,1
3922,48.0,1,1,2,1143,2,264.0,1,1
3923,57.0,5,1,1,-464,2,75.0,1,1
3924,44.0,7,1,2,1989,2,106.0,2,1
3925,48.0,9,1,2,17,2,81.0,1,1
3926,56.0,5,1,1,-1,1,89.0,23,1
3927,37.0,4,1,3,1698,2,95.0,2,1
3928,47.0,1,1,2,5306,2,322.0,1,1
3929,54.0,3,1,4,0,1,94.0,5,1
3930,51.0,5,3,2,1679,1,417.0,1,2
3931,47.0,0,1,2,3676,1,567.0,1,2
3932,25.0,4,1,3,-242,2,600.0,4,2
3933,39.0,7,2,2,471,1,5.0,1,1
3934,40.0,4,1,3,8902,2,464.0,5,1
3935,38.0,4,2,3,1704,1,222.0,1,1
3936,34.0,4,1,3,3050,2,469.0,1,2
3937,53.0,3,1,1,2581,1,99.0,1,1
3938,32.0,7,1,2,162,2,297.0,2,1
3939,35.0,1,1,2,243,2,41.0,3,1
3940,24.0,8,2,2,1847,1,390.0,1,1
3941,58.0,1,1,1,0,2,535.0,2,1
3942,49.0,4,1,1,3371,1,269.0,2,2
3943,45.0,7,2,2,1757,2,1010.0,3,1
3944,55.0,4,1,3,171,2,73.0,6,1
3945,42.0,2,1,3,157,2,650.0,1,1
3946,28.0,0,1,2,934,2,53.0,2,1
3947,48.0,1,1,2,-19,1,270.0,1,1
3948,51.0,4,2,3,-55,2,119.0,6,1
3949,38.0,3,1,1,21,1,634.0,2,1
3950,27.0,1,2,2,14,1,72.0,2,1
3951,50.0,9,2,2,246,2,270.0,1,1
3952,44.0,1,1,1,887,2,165.0,2,1
3953,40.0,4,1,3,51,1,164.0,2,1
3954,29.0,7,2,2,-287,2,196.0,1,1
3955,34.0,7,1,2,0,2,78.0,4,1
3956,44.0,6,2,3,2734,2,897.0,4,2
3957,50.0,2,1,3,52,1,22.0,8,1
3958,34.0,4,1,3,2594,2,161.0,3,1
3959,54.0,5,3,1,22,1,23.0,4,1
3960,34.0,9,1,3,1611,2,490.0,2,1
3961,34.0,0,2,3,18,2,359.0,1,2
3962,52.0,1,1,1,1331,2,213.0,2,1
3963,60.0,11,1,4,7337,1,122.0,1,1
3964,39.0,4,2,2,835,2,587.0,4,1
3965,58.0,5,1,1,5092,1,199.0,6,1
3966,41.0,9,3,2,52,1,261.0,2,1
3967,48.0,9,1,2,10655,1,5.0,3,1
3968,58.0,4,1,3,1831,1,1531.0,1,1
3969,40.0,6,1,1,92,2,92.0,1,1
3970,48.0,4,1,3,586,2,179.0,2,1
3971,52.0,1,3,1,1758,2,41.0,1,1
3972,50.0,6,1,2,2061,2,197.0,2,1
3973,25.0,9,2,2,959,1,144.0,5,1
3974,54.0,5,1,1,208,1,255.0,1,1
3975,34.0,7,1,2,-315,2,56.0,2,1
3976,48.0,4,1,3,-13,2,20.0,6,1
3977,37.0,0,1,3,801,1,331.0,7,1
3978,66.0,5,1,3,1948,1,216.0,1,2
3979,32.0,4,2,3,751,2,64.0,1,1
3980,45.0,1,1,2,784,2,34.0,1,1
3981,43.0,1,2,2,24,1,68.0,1,1
3982,41.0,4,1,3,72,2,764.0,3,1
3983,40.0,9,3,3,1871,2,64.0,1,1
3984,44.0,7,2,2,1378,2,257.0,2,1
3985,43.0,1,1,1,188,2,58.0,3,1
3986,30.0,11,2,3,6836,1,30.0,3,1
3987,32.0,7,1,2,61,2,529.0,5,1
3988,57.0,0,1,2,-967,2,8.0,7,1
3989,31.0,1,2,3,462,2,147.0,1,1
3990,49.0,11,1,2,0,1,173.0,2,1
3991,31.0,0,2,2,5527,2,132.0,1,1
3992,41.0,0,1,3,1287,1,286.0,1,1
3993,44.0,4,1,3,17361,1,476.0,1,1
3994,54.0,2,1,4,1956,1,221.0,5,1
3995,37.0,1,3,2,0,2,146.0,4,2
3996,34.0,4,1,2,-294,2,532.0,2,1
3997,43.0,9,1,2,275,1,69.0,6,1
3998,44.0,4,1,3,724,2,157.0,2,1
3999,44.0,7,1,2,27,1,485.0,1,1
4000,53.0,0,3,2,26,2,56.0,1,1
4001,36.0,9,1,2,191,1,69.0,1,1
4002,58.0,9,3,2,-123,1,131.0,2,1
4003,26.0,8,2,2,-147,1,95.0,2,1
4004,34.0,9,2,2,179,1,294.0,3,1
4005,55.0,1,1,1,1086,2,146.0,1,1
4006,55.0,1,1,2,471,2,58.0,2,1
4007,34.0,2,1,3,105,2,249.0,2,1
4008,41.0,2,3,2,1588,2,10.0,8,1
4009,38.0,3,3,2,70,1,255.0,3,2
4010,28.0,1,2,2,2700,1,337.0,4,1
4011,41.0,9,1,2,1602,2,142.0,1,1
4012,30.0,0,1,3,0,2,209.0,2,1
4013,39.0,9,1,4,839,1,825.0,2,1
4014,41.0,0,1,2,21515,2,87.0,1,1
4015,36.0,9,1,2,5902,2,219.0,4,1
4016,37.0,4,1,3,547,2,143.0,1,1
4017,59.0,6,1,3,3800,1,70.0,1,1
4018,26.0,9,2,2,261,2,371.0,2,1
4019,43.0,9,1,2,0,2,539.0,8,1
4020,42.0,4,1,2,-34,1,176.0,1,1
4021,46.0,1,1,4,9328,2,725.0,3,2
4022,31.0,0,1,2,5,2,101.0,7,1
4023,43.0,10,1,2,3529,1,169.0,2,1
4024,48.0,1,2,3,2330,2,15.0,1,1
4025,41.0,1,1,2,1334,2,234.0,5,1
4026,32.0,6,1,3,3601,1,171.0,15,1
4027,45.0,9,1,3,265,1,14.0,3,1
4028,52.0,0,2,4,2227,1,242.0,2,2
4029,37.0,6,1,2,487,1,155.0,15,1
4030,38.0,1,3,2,0,2,580.0,1,1
4031,36.0,7,2,2,174,2,223.0,2,1
4032,58.0,5,1,2,14412,1,297.0,1,1
4033,37.0,4,1,3,3288,1,124.0,2,1
4034,30.0,9,2,2,57,1,465.0,2,1
4035,47.0,9,1,2,2246,2,330.0,1,1
4036,40.0,9,1,2,4441,2,153.0,2,1
4037,42.0,4,3,3,0,1,131.0,2,1
4038,71.0,11,1,3,353,1,208.0,1,1
4039,54.0,1,1,2,448,2,98.0,1,1
4040,53.0,2,1,1,27,2,230.0,3,2
4041,33.0,1,3,2,474,1,400.0,2,1
4042,30.0,9,2,3,1185,2,284.0,1,1
4043,39.0,7,3,2,282,2,243.0,1,1
4044,32.0,1,1,2,2,2,16.0,9,1
4045,34.0,9,2,2,60,1,274.0,2,1
4046,39.0,6,2,3,3972,1,122.0,3,1
4047,75.0,5,1,2,26452,1,219.0,2,1
4048,33.0,0,3,2,818,2,301.0,3,1
4049,40.0,7,1,2,9374,2,7.0,8,1
4050,37.0,9,1,4,47,1,374.0,3,1
4051,69.0,5,1,1,279,1,26.0,1,1
4052,52.0,10,1,1,20,2,172.0,1,1
4053,31.0,0,3,2,360,1,332.0,1,1
4054,28.0,9,2,2,1532,1,253.0,1,1
4055,29.0,4,2,3,1673,1,200.0,2,1
4056,46.0,7,1,2,2420,1,405.0,2,1
4057,28.0,1,1,2,100,2,132.0,2,1
4058,41.0,0,1,2,0,1,89.0,1,1
4059,42.0,9,3,2,1533,1,86.0,1,1
4060,34.0,0,2,2,296,1,147.0,4,1
4061,28.0,1,1,2,2788,2,369.0,2,2
4062,43.0,4,2,2,109,2,64.0,3,1
4063,32.0,9,1,2,485,1,98.0,14,1
4064,33.0,9,2,3,125,1,66.0,2,1
4065,70.0,5,1,2,616,1,149.0,2,1
4066,36.0,7,1,2,3064,2,240.0,3,1
4067,53.0,9,1,2,206,1,87.0,6,1
4068,30.0,1,2,2,6900,1,816.0,1,1
4069,45.0,7,3,2,-179,1,155.0,2,1
4070,31.0,7,2,2,481,2,106.0,2,1
4071,28.0,0,1,2,12,2,73.0,3,1
4072,45.0,1,1,1,0,1,574.0,5,1
4073,51.0,4,1,3,176,2,8.0,1,1
4074,53.0,4,1,1,4086,1,14.0,3,1
4075,40.0,9,1,2,257,2,731.0,4,1
4076,53.0,1,1,1,53,2,208.0,1,1
4077,31.0,1,3,2,6,2,821.0,1,1
4078,30.0,4,1,3,562,1,137.0,4,1
4079,53.0,2,1,2,-118,2,101.0,3,1
4080,40.0,1,1,1,2805,2,173.0,6,1
4081,26.0,4,2,2,565,2,582.0,11,1
4082,47.0,1,1,2,0,2,676.0,1,1
4083,51.0,4,1,3,1612,1,384.0,1,1
4084,45.0,10,1,1,180,2,62.0,2,1
4085,35.0,4,1,3,0,2,295.0,3,1
4086,36.0,4,2,3,876,2,241.0,2,1
4087,57.0,0,1,2,2137,1,132.0,7,1
4088,42.0,1,1,1,260,2,175.0,2,1
4089,32.0,1,1,2,-53,2,648.0,1,2
4090,30.0,4,1,3,944,1,251.0,2,2
4091,36.0,9,1,2,2394,1,184.0,2,1
4092,43.0,9,1,2,297,2,119.0,3,1
4093,69.0,5,2,3,2144,1,417.0,1,2
4094,31.0,9,2,3,969,1,95.0,1,1
4095,35.0,9,1,2,0,1,125.0,2,1
4096,26.0,2,1,3,37,2,207.0,1,1
4097,46.0,9,1,2,410,1,162.0,5,1
4098,30.0,9,1,2,1211,2,176.0,1,1
4099,33.0,4,2,3,71,1,107.0,6,1
4101,48.0,1,1,1,559,2,1231.0,2,1
4102,31.0,4,1,3,1170,1,200.0,4,1
4103,46.0,4,3,3,25,1,103.0,2,1
4104,40.0,7,1,2,1325,1,150.0,2,1
4105,39.0,2,1,2,0,1,108.0,7,1
4106,33.0,9,2,2,647,2,124.0,1,1
4107,50.0,1,1,1,2142,2,309.0,2,1
4108,84.0,5,3,1,639,1,353.0,3,2
4109,40.0,1,1,1,177,2,742.0,4,1
4110,55.0,4,1,3,236,1,200.0,1,1
4111,40.0,7,3,2,1959,2,177.0,1,1
4112,46.0,0,1,1,96,1,151.0,2,1
4113,43.0,6,2,3,0,1,147.0,1,1
4114,34.0,1,1,2,250,2,193.0,6,1
4115,35.0,9,2,2,126,1,112.0,2,1
4116,57.0,5,1,4,1621,2,108.0,1,1
4117,25.0,8,2,2,8,1,107.0,2,2
4118,32.0,6,1,3,189,2,106.0,2,1
4119,52.0,5,2,2,316,1,463.0,3,1
4120,31.0,6,2,3,-282,2,131.0,3,1
4121,34.0,4,1,3,-308,2,140.0,2,1
4122,42.0,9,3,2,248,1,163.0,4,1
4123,47.0,1,3,1,126,2,2456.0,2,2
4124,50.0,6,3,3,13,2,76.0,1,2
4125,30.0,9,1,2,-393,2,435.0,1,2
4126,33.0,7,2,2,358,2,302.0,1,1
4127,56.0,9,2,3,917,1,306.0,1,1
4128,34.0,0,3,2,1268,2,259.0,3,1
4129,33.0,9,1,2,-163,2,502.0,2,1
4130,32.0,4,2,3,473,2,72.0,2,1
4131,34.0,4,1,3,4831,2,265.0,1,1
4132,37.0,9,1,2,1063,2,413.0,2,1
4133,30.0,4,1,2,0,2,756.0,3,1
4134,29.0,1,1,2,424,2,241.0,2,1
4135,56.0,10,3,1,802,1,258.0,2,1
4136,31.0,4,1,3,430,2,137.0,16,1
4137,59.0,11,1,4,3940,1,48.0,2,1
4138,36.0,3,1,2,2880,1,283.0,1,1
4139,51.0,1,3,2,1069,2,247.0,2,1
4140,54.0,6,3,1,4382,2,193.0,4,1
4141,37.0,4,1,3,0,1,129.0,4,1
4142,32.0,9,1,3,3939,1,209.0,2,1
4143,42.0,6,1,3,753,1,31.0,1,1
4144,29.0,1,1,2,358,1,88.0,5,1
4145,52.0,1,1,1,1141,2,22.0,5,1
4146,40.0,9,1,2,1259,1,234.0,5,1
4147,30.0,7,1,2,227,1,23.0,1,1
4148,55.0,2,3,2,538,2,353.0,2,2
4149,49.0,4,1,3,92,2,221.0,2,1
4150,33.0,9,1,3,8023,1,196.0,1,1
4151,32.0,7,2,2,2478,1,395.0,1,1
4152,21.0,8,2,2,6844,1,126.0,3,1
4153,42.0,9,1,2,440,2,13.0,5,1
4154,56.0,6,1,2,800,1,170.0,1,1
4155,39.0,11,2,2,914,1,20.0,1,1
4156,30.0,2,2,2,638,1,358.0,6,1
4157,55.0,5,1,2,159,1,159.0,1,1
4158,43.0,1,1,1,483,2,225.0,3,1
4159,53.0,10,1,2,94,1,493.0,1,2
4160,57.0,5,1,2,1044,1,585.0,1,2
4161,39.0,6,2,4,0,1,13.0,11,1
4162,56.0,9,3,3,401,2,26.0,1,1
4163,29.0,7,2,4,33,1,161.0,1,1
4164,38.0,1,1,1,506,2,122.0,1,1
4165,59.0,4,1,3,1881,1,456.0,2,1
4166,42.0,9,2,4,344,2,26.0,7,1
4167,46.0,1,1,1,0,2,51.0,9,1
4168,31.0,0,1,2,3,2,37.0,12,1
4169,35.0,7,3,2,221,2,150.0,1,1
4170,50.0,6,1,2,36,1,104.0,10,1
4171,42.0,1,1,1,969,2,721.0,1,1
4172,36.0,7,2,2,760,1,9.0,13,1
4173,25.0,0,2,3,220,1,68.0,1,1
4174,42.0,4,2,3,10907,1,74.0,3,1
4175,27.0,8,2,3,-148,2,146.0,3,1
4176,32.0,1,1,1,415,2,777.0,4,2
4177,57.0,4,1,3,1341,2,339.0,2,1
4178,48.0,1,1,2,865,2,78.0,2,1
4179,34.0,1,3,2,-566,2,248.0,2,1
4180,33.0,7,1,2,210,2,201.0,1,1
4181,26.0,9,2,2,1275,2,18.0,9,1
4182,50.0,1,1,2,579,1,83.0,4,1
4183,60.0,9,2,3,2934,1,233.0,2,1
4184,47.0,4,1,3,6637,2,174.0,2,1
4185,31.0,4,1,3,271,1,89.0,1,1
4186,52.0,9,1,3,0,1,145.0,3,1
4187,36.0,7,1,2,472,2,1017.0,1,1
4188,43.0,1,1,1,487,2,548.0,2,1
4189,30.0,9,2,3,699,2,213.0,4,1
4190,32.0,1,1,2,150,1,210.0,1,1
4191,31.0,4,2,3,1130,2,224.0,3,1
4192,29.0,4,2,2,584,2,541.0,19,1
4193,48.0,7,3,2,3186,1,104.0,1,1
4194,32.0,7,2,2,133,1,171.0,1,2
4195,30.0,3,2,3,868,1,387.0,2,1
4196,48.0,1,1,2,480,2,830.0,1,2
4197,51.0,1,1,4,1883,2,57.0,1,1
4198,34.0,4,1,3,606,1,97.0,1,2
4199,35.0,1,1,2,603,2,474.0,2,1
4200,49.0,4,2,1,548,1,115.0,6,1
4201,36.0,10,1,2,-872,2,153.0,1,1
4202,37.0,1,3,2,33,2,106.0,2,1
4203,37.0,4,1,3,1689,2,645.0,2,1
4204,49.0,1,1,1,902,1,210.0,2,1
4205,44.0,7,3,2,0,2,97.0,1,1
4206,40.0,8,1,2,260,1,52.0,1,1
4207,57.0,9,1,2,589,2,223.0,1,1
4208,39.0,9,1,2,626,2,126.0,2,1
4209,38.0,7,1,2,0,1,1473.0,6,1
4210,51.0,1,3,2,78,2,723.0,2,1
4211,27.0,1,2,2,3792,1,279.0,2,2
4212,38.0,1,2,3,14058,1,293.0,20,1
4213,30.0,9,2,2,-522,2,670.0,2,2
4214,36.0,8,2,4,386,1,359.0,2,1
4215,37.0,10,1,2,1978,1,404.0,1,2
4216,53.0,0,1,2,459,1,317.0,6,1
4217,38.0,10,1,3,2812,2,830.0,1,2
4218,48.0,4,1,3,5057,1,37.0,1,1
4219,26.0,3,1,2,-759,2,191.0,1,1
4220,33.0,1,2,2,-416,2,767.0,2,2
4221,47.0,9,1,4,2106,2,168.0,1,1
4222,45.0,4,3,3,220,2,89.0,4,1
4223,32.0,1,3,2,0,2,746.0,2,1
4224,69.0,5,1,4,426,1,225.0,1,2
4225,65.0,11,1,4,4717,1,256.0,1,2
4226,37.0,1,1,2,395,2,219.0,2,1
4227,45.0,1,3,1,0,2,211.0,2,1
4228,36.0,1,1,2,-206,2,177.0,2,1
4229,62.0,6,3,3,6,2,216.0,1,2
4230,37.0,4,1,3,4039,1,106.0,2,1
4231,39.0,7,3,2,687,2,869.0,1,2
4232,38.0,9,2,2,-242,2,1173.0,3,2
4233,31.0,4,1,3,582,2,58.0,2,1
4234,58.0,1,3,1,8218,2,124.0,10,1
4235,44.0,4,2,3,1424,2,201.0,2,1
4236,31.0,1,1,2,92,2,688.0,1,2
4237,33.0,9,2,2,2085,1,501.0,2,2
4238,36.0,9,2,3,197,1,260.0,1,2
4239,31.0,9,2,2,2305,1,139.0,1,1
4240,45.0,0,1,2,-547,2,214.0,2,1
4241,30.0,9,2,3,411,1,142.0,1,1
4242,34.0,1,1,2,584,2,154.0,2,1
4243,34.0,4,1,3,997,2,81.0,1,1
4244,39.0,0,3,2,83,2,69.0,6,1
4245,416.0,4,1,3,6563,1,136.0,8,1
4246,32.0,7,2,2,0,2,99.0,13,1
4247,32.0,4,2,3,0,1,9.0,6,1
4248,36.0,1,1,1,398,2,278.0,1,1
4249,35.0,0,1,3,1145,2,82.0,2,1
4250,32.0,4,2,3,2,2,100.0,2,2
4251,33.0,4,2,3,201,2,171.0,1,1
4252,49.0,2,1,1,563,1,84.0,1,1
4253,35.0,4,1,3,3161,1,433.0,2,1
4254,31.0,9,1,2,0,1,624.0,6,1
4255,42.0,4,1,2,1331,1,698.0,2,1
4256,34.0,3,1,1,2929,1,518.0,2,2
4257,32.0,7,1,2,-220,2,123.0,2,1
4258,29.0,4,2,3,5980,2,317.0,1,1
4259,32.0,7,2,2,48,2,8.0,3,1
4260,50.0,3,2,4,0,1,118.0,8,1
4261,58.0,5,1,2,3382,1,294.0,2,1
4262,59.0,9,1,2,2308,1,815.0,1,2
4263,25.0,8,1,3,10,2,857.0,4,2
4264,57.0,7,1,2,162,2,174.0,1,1
4265,30.0,1,2,2,1073,2,1130.0,4,1
4266,26.0,7,2,2,1700,2,13.0,5,1
4267,50.0,7,2,1,148,2,198.0,2,1
4268,39.0,7,1,2,0,2,503.0,1,1
4269,45.0,1,1,1,185,2,249.0,3,1
4270,37.0,4,3,3,896,1,343.0,2,1
4271,47.0,1,3,1,1279,2,479.0,2,1
4272,50.0,9,1,3,199,2,116.0,2,1
4273,40.0,4,1,2,99,1,15.0,5,1
4274,35.0,1,1,1,378,2,427.0,3,1
4275,53.0,4,1,3,15,1,921.0,2,2
4276,35.0,0,1,2,147,2,41.0,1,1
4277,54.0,9,1,2,2225,1,73.0,2,1
4278,35.0,0,2,2,1810,2,65.0,2,1
4279,31.0,3,1,4,-6,1,94.0,2,1
4280,46.0,9,3,2,435,2,192.0,3,1
4281,52.0,4,1,2,335,1,411.0,1,2
4282,34.0,0,3,2,-251,1,641.0,1,2
4283,46.0,7,3,2,5,2,305.0,2,1
4284,54.0,6,1,2,641,2,472.0,1,1
4285,37.0,0,1,3,0,2,115.0,1,1
4286,39.0,0,1,3,722,1,141.0,1,1
4287,50.0,9,1,3,3337,2,24.0,14,1
4288,44.0,9,3,2,0,1,264.0,5,1
4289,56.0,0,1,2,1504,2,66.0,2,1
4290,40.0,7,1,3,35,1,318.0,4,1
4291,36.0,7,1,2,895,2,622.0,1,1
4292,33.0,4,1,3,752,2,104.0,4,1
4293,33.0,1,2,2,1925,2,76.0,2,1
4294,42.0,7,1,2,-246,2,149.0,1,1
4295,30.0,6,2,3,901,2,601.0,1,1
4296,33.0,0,2,2,894,1,509.0,2,1
4297,26.0,1,2,2,592,2,174.0,1,1
4298,26.0,0,2,2,3529,1,57.0,2,1
4299,37.0,7,1,2,0,2,187.0,2,1
4300,59.0,5,1,1,0,1,493.0,2,2
4301,49.0,1,1,1,371,2,18.0,44,1
4302,33.0,1,2,1,1,2,257.0,1,1
4303,46.0,9,2,2,834,2,196.0,2,1
4304,55.0,2,1,1,298,2,144.0,3,1
4305,49.0,7,1,3,306,2,285.0,7,1
4306,51.0,9,1,2,143,2,627.0,1,1
4307,27.0,0,1,2,186,2,136.0,2,1
4308,44.0,9,1,2,5597,1,27.0,3,1
4309,40.0,7,2,2,1547,2,88.0,2,1
4310,36.0,4,1,3,1852,1,362.0,1,1
4311,46.0,0,2,2,1790,2,214.0,5,1
4312,30.0,7,2,2,20,2,404.0,6,1
4313,35.0,0,1,2,8652,2,103.0,6,1
4314,31.0,9,2,2,1626,1,356.0,2,1
4315,37.0,0,1,2,749,1,219.0,1,1
4316,49.0,1,1,4,51,2,984.0,1,1
4317,27.0,7,2,2,-1,1,60.0,2,1
4318,32.0,1,1,2,-32,2,145.0,1,1
4319,70.0,5,3,2,6850,1,252.0,3,1
4320,22.0,9,2,2,333,1,129.0,1,1
4321,58.0,1,1,2,-27,1,77.0,13,1
4322,33.0,1,1,2,932,2,226.0,1,1
4323,83.0,5,3,1,0,1,664.0,1,1
4324,50.0,4,3,3,100,2,157.0,1,1
4325,53.0,1,1,2,-626,2,205.0,1,1
4326,37.0,4,2,3,9,1,484.0,2,1
4327,55.0,7,3,1,653,1,800.0,1,1
4328,49.0,0,1,2,3608,2,231.0,1,2
4329,41.0,1,1,1,293,2,102.0,1,1
4330,40.0,4,2,3,36,2,240.0,3,1
4331,48.0,4,1,3,263,2,350.0,2,1
4332,27.0,8,2,2,8366,1,458.0,2,1
4333,30.0,4,2,3,2186,2,366.0,1,1
4334,37.0,2,2,2,20453,2,115.0,1,1
4335,37.0,7,2,2,105,1,260.0,4,1
4336,40.0,1,1,2,440,2,327.0,2,1
4337,73.0,5,1,4,519,1,434.0,1,2
4338,50.0,4,1,3,19447,2,166.0,1,1
4339,53.0,1,1,1,225,1,171.0,7,1
4340,47.0,1,1,2,2548,2,577.0,1,1
4341,33.0,9,3,2,0,1,224.0,8,1
4342,50.0,1,1,4,2284,2,1088.0,17,2
4343,51.0,1,1,1,40,2,79.0,1,1
4344,42.0,3,3,3,364,1,52.0,1,1
4345,34.0,9,2,2,174,1,259.0,4,1
4346,44.0,9,1,2,10888,2,163.0,1,1
4347,32.0,0,1,2,0,2,159.0,2,1
4348,60.0,5,1,3,225,1,54.0,2,1
4349,60.0,5,3,3,2131,1,421.0,6,1
4350,29.0,1,2,2,-20,1,574.0,1,2
4351,39.0,4,2,2,36,1,70.0,2,1
4352,47.0,1,1,1,2642,1,310.0,2,1
4353,30.0,0,1,3,400,2,223.0,1,1
4354,31.0,9,2,3,1214,1,39.0,1,1
4355,34.0,4,2,3,-292,2,181.0,6,1
4356,51.0,0,1,2,1415,2,151.0,3,1
4357,38.0,1,1,2,213,2,270.0,15,1
4358,47.0,0,2,2,2540,1,110.0,5,1
4359,46.0,3,2,3,3232,1,94.0,2,1
4360,33.0,4,1,3,296,1,90.0,2,1
4361,30.0,4,1,3,42,1,115.0,6,1
4362,40.0,9,1,2,697,1,220.0,2,1
4363,38.0,1,2,2,13156,2,291.0,4,1
4364,63.0,5,3,2,1490,1,506.0,1,2
4365,33.0,4,1,3,150,1,151.0,2,1
4366,59.0,5,1,2,0,1,812.0,1,2
4367,29.0,4,2,3,4210,2,119.0,1,1
4368,54.0,7,3,2,1012,2,33.0,3,1
4369,57.0,9,1,2,16063,2,352.0,3,1
4370,57.0,1,1,1,5431,2,383.0,1,1
4371,28.0,7,2,2,317,2,21.0,3,1
4372,30.0,9,2,2,4787,2,266.0,1,1
4373,28.0,1,1,2,225,2,866.0,2,1
4374,45.0,7,3,1,3854,2,10.0,3,1
4375,29.0,7,3,2,92,2,240.0,1,1
4376,42.0,1,1,1,-10,2,291.0,4,1
4377,31.0,1,1,2,-617,2,115.0,2,1
4378,59.0,3,3,1,195,1,366.0,2,1
4379,41.0,1,1,1,1172,2,153.0,1,1
4380,57.0,3,1,2,0,1,197.0,2,1
4381,43.0,7,3,2,0,1,106.0,4,1
4382,30.0,7,3,2,-94,2,41.0,2,1
4383,26.0,0,2,2,609,1,112.0,1,1
4384,52.0,4,2,3,4,1,30.0,9,1
4385,32.0,2,3,2,1121,2,211.0,3,1
4386,39.0,4,3,3,355,2,313.0,5,1
4387,31.0,1,1,2,3653,2,252.0,1,1
4388,83.0,5,3,1,1097,1,181.0,1,2
4389,34.0,4,1,3,436,1,118.0,4,1
4390,40.0,1,1,2,4795,2,57.0,1,1
4391,39.0,6,1,2,266,1,102.0,2,1
4392,50.0,10,1,2,3357,1,239.0,4,2
4393,30.0,9,1,3,101,2,187.0,3,1
4394,43.0,1,1,2,10910,2,66.0,2,1
4395,49.0,1,1,2,1568,1,206.0,6,1
4396,41.0,5,2,1,0,1,239.0,1,1
4397,35.0,1,1,2,305,2,7.0,7,1
4398,57.0,5,1,3,31,1,260.0,2,1
4399,29.0,2,1,2,452,2,347.0,1,1
4400,48.0,0,1,2,5,2,697.0,2,1
4401,38.0,2,3,3,7929,1,182.0,3,1
4402,41.0,2,1,1,39,2,549.0,2,2
4403,39.0,3,1,1,267,1,1151.0,5,1
4404,31.0,4,1,3,4945,1,445.0,1,1
4405,51.0,9,1,2,463,2,213.0,5,1
4406,35.0,10,2,2,2116,2,409.0,2,1
4407,45.0,0,3,2,59,2,873.0,8,2
4408,28.0,1,1,2,131,2,147.0,5,1
4409,57.0,5,1,2,107,1,85.0,2,1
4410,36.0,10,1,2,-35,1,339.0,3,1
4411,49.0,9,1,1,230,2,96.0,1,1
4412,34.0,4,2,3,2679,2,195.0,1,1
4413,65.0,5,1,1,493,1,622.0,1,1
4414,26.0,7,2,2,256,2,101.0,2,1
4415,52.0,1,1,1,-133,1,96.0,2,1
4416,32.0,1,2,2,811,2,563.0,1,2
4417,33.0,10,1,3,302,2,670.0,1,1
4418,43.0,4,1,3,3529,2,190.0,3,1
4419,26.0,9,2,3,75,2,351.0,1,1
4420,45.0,9,1,2,999,2,215.0,6,1
4421,30.0,4,2,3,7845,2,59.0,1,1
4422,37.0,7,3,1,260,2,446.0,2,1
4423,45.0,4,2,3,2048,2,310.0,1,2
4424,34.0,4,1,3,1557,2,213.0,1,1
4425,35.0,7,1,2,505,2,371.0,2,1
4426,41.0,0,1,3,1536,1,54.0,2,1
4427,42.0,6,1,3,0,1,118.0,6,1
4428,48.0,1,1,4,439,2,212.0,1,1
4429,45.0,11,1,1,44,1,81.0,1,1
4430,47.0,4,1,3,295,2,157.0,1,1
4431,37.0,1,1,1,190,2,194.0,1,1
4432,32.0,4,1,2,3935,2,129.0,2,1
4433,40.0,4,1,3,-17,2,474.0,1,2
4434,35.0,9,2,2,175,2,219.0,1,1
4435,31.0,9,2,2,4888,2,475.0,4,1
4436,36.0,9,2,3,40,1,359.0,3,1
4437,44.0,4,1,3,4460,1,168.0,2,1
4438,52.0,0,3,2,98,1,148.0,1,1
4439,28.0,8,2,2,330,1,197.0,1,1
4440,45.0,1,1,1,13117,1,42.0,2,1
4441,38.0,4,1,3,12877,1,118.0,3,1
